NADH,NADH_t1,NADH_t2,NADH_a1,FAD_t1,FAD_t2,FAD_a1,Norm_RR,NADH_tm,FAD_tm,Cell_Size_Pix,Group,Donor,Experiment_Date,Activation,Cell_Type
NK_unact_2n-023,349.1010675,2172.990913,63.71544643,195.2532079,2367.502302,74.79978175,1.045741902,998.155878,732.5443632,252,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_2n-023,423.1641133,2578.123981,64.5131932,319.2638641,2722.249903,73.89945599,1.024171803,1170.650741,931.6874222,309,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_2n-023,372.0255253,2016.827247,81.65050696,259.2457342,2221.24962,72.96063639,0.990430643,669.3812162,787.8446582,316,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_2n-023,431.936581,2647.479397,62.16184095,237.551614,2265.912952,69.81611365,1.00650672,1245.641111,840.6432847,315,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_2n-023,379.7038788,2388.191763,64.8217303,311.9646325,2553.247493,68.19451405,1.021710247,1079.808096,1016.317717,363,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_2n-023,378.0111104,2540.537597,66.46994805,321.764974,2583.117143,74.80805357,0.942670851,1094.199854,899.2612241,308,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_2n-023,420.4278654,2644.315115,67.52412,313.2236538,2708.990192,67.67650038,0.992303159,1123.207857,1082.613023,260,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_3n-026,365.2683541,2415.361934,62.76432426,300.0852013,2541.922098,71.65005016,1.041483115,1122.130162,921.7545735,305,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_3n-026,468.7262824,2845.151294,67.64258784,371.9800973,2722.018627,72.56790549,1.065269759,1229.247608,993.512697,255,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_3n-026,414.1427644,2495.631822,64.81945422,302.8263813,2741.407067,71.01483867,1.05854499,1130.294814,999.5949167,225,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_3n-026,365.3129185,2442.898296,61.21379185,327.6178689,2619.189593,69.56106148,1.044200858,1156.963282,1010.492032,270,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_3n-026,376.2804089,2382.935032,62.25183639,315.5035335,2774.990949,73.55567247,0.982285095,1114.878524,955.9967605,316,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_3n-026,433.2940094,2620.645531,62.39779281,310.4344531,2507.1975,67.67092969,1.01020122,1244.670765,1006.038348,320,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_3n-026,381.9548434,2493.768032,65.94635261,332.4143454,2896.375141,71.62810241,1.039260273,1093.465847,1044.743207,249,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_3n-026,447.1441564,2691.340836,61.43819564,279.6248404,2592.203091,70.29107927,1.021917596,1302.230145,958.0697816,275,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_3n-026,377.4801667,2611.2975,67.59220577,288.3504936,2599.610449,70.72980096,1.026261117,1086.535767,953.4096852,312,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_3n-026,408.2705823,2531.639639,63.37136145,341.7959036,2771.895823,68.77029639,1.038746953,1180.397313,1081.341657,249,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_3n-026,392.608301,2485.128194,63.97019866,290.5561649,2674.227993,70.72672074,1.007147628,1140.026558,984.146445,299,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_3n-026,271.269259,1743.501086,76.63997695,286.534636,2239.820133,73.34065619,0.964356292,613.5492169,803.8761502,525,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_3n-026,396.2407518,2475.551151,61.68649892,329.4891259,2548.402986,70.63877302,0.978640677,1181.165539,972.1897627,278,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_3n-026,395.4689008,2744.450992,68.65851718,349.694374,2665.082443,73.10196756,0.932385659,1123.880641,971.8097823,262,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,443.2886281,2598.583367,66.46801457,323.8609246,2440.21206,71.81503869,1.061642805,1139.61904,888.2758701,199,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,435.3063195,2864.028835,67.88400602,274.866685,2353.224135,70.39395827,1.060394134,1194.779961,874.1355884,266,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,437.4104459,2622.413115,63.22880033,282.3851639,2430.842623,71.59107869,1.019654985,1233.466826,883.3014524,305,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,397.5543445,2485.005981,65.34626077,288.7120474,2538.267895,71.39171579,1.058166101,1111.714198,914.0376924,209,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,360.3776627,2108.906,82.18260149,329.1261045,2374.556149,71.03601701,0.996101112,666.4879841,914.7334035,335,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,426.7900694,2644.368324,66.39481098,336.6953873,3013.311329,75.28231503,1.072714547,1161.5189,978.6600372,173,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,402.063205,2544.84877,66.37871073,293.1017303,2643.968044,71.13994763,1.035257222,1106.41054,946.105636,317,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,408.169284,2656.430592,55.17113314,354.4544192,2697.192663,71.63377426,1.000102543,1393.86388,1010.930923,338,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,420.1216705,2806.618276,66.70346705,307.1218697,2411.234291,70.60146092,1.033905703,1193.5144,916.0312566,261,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,381.6840717,2634.663047,60.03348996,301.1700466,2623.311792,72.48939749,1.04918457,1270.439349,924.6088807,279,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,393.5462115,2388.395758,64.29343792,332.244257,2600.38323,74.84321826,1.019678546,1095.88726,898.8289661,356,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,417.083972,2535.6443,63.63075802,308.6313394,2688.877888,71.82247532,1.049537563,1172.243016,963.5536253,393,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,433.4104716,2575.797793,69.27210368,337.6811722,2579.832575,72.80044348,1.024940887,1074.119855,924.8712699,299,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,451.2323636,2782.472885,66.22878024,315.7907668,2584.485534,66.75669289,1.04528834,1222.993409,1059.700536,253,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,387.5740364,2561.961457,65.39292348,278.8278024,2550.347368,72.86102429,1.02011353,1122.54892,884.6336779,247,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,453.5501464,2760.549163,63.97819038,319.0116059,2589.980167,68.60043347,1.022415959,1277.777924,1007.576694,239,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,379.6667369,2876.302222,57.37397738,301.918369,2799.687262,67.06160238,1.026302021,1438.336753,1093.997587,252,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,445.5363008,2782.225325,64.64690325,275.9411667,2691.080244,69.98840041,1.056035156,1260.4233,991.4678389,246,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,412.7585727,2551.541773,62.03088682,428.8489045,2712.342545,71.77182727,1.023744223,1217.776089,1066.081145,220,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,427.0350199,2532.290249,63.0403408,334.572796,2777.742139,68.81645423,1.024558466,1192.444263,1081.930197,201,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,378.3966446,2672.468884,64.81390455,308.2595826,2508.402934,70.36517934,1.000713521,1170.292817,957.7723761,242,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,329.4668745,2396.757287,51.5975133,320.8105213,2722.614734,69.23715957,0.886423982,1314.270513,1050.337888,188,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,388.4712411,2542.490536,61.33935982,353.4412589,2792.612455,72.97900759,0.995312181,1211.652881,1006.191572,224,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,352.4401792,2795.358962,52.90182217,380.7849009,2976.340708,56.78464245,0.777928133,1493.75292,1493.548119,212,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,426.1629143,2520.02702,63.42576857,357.7410776,2675.632122,70.61071306,0.961491039,1173.693911,1028.251915,245,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,332.0602051,2379.588547,68.50711496,270.7378846,2514.290513,73.6253047,0.970684122,987.1591614,871.0320031,234,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,317.2239088,1898.627748,77.01117882,339.855807,2300.469786,72.68546542,0.871502824,671.8131695,873.5012825,373,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,419.6146364,2485.607059,67.8037508,275.6733102,2614.199358,71.77367166,1.00986093,1066.18367,928.9808867,187,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,360.5266509,1779.863815,84.76517382,358.7074264,2534.197456,71.35907307,0.989887245,575.4287378,978.0303102,401,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,261.2006098,2116.902073,66.39693008,338.0929146,2569.681545,71.92314878,0.722309076,877.565586,961.5609343,246,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,389.8572407,2476.06875,63.88876389,332.2949181,2579.955926,66.29316019,1.016466202,1118.600999,1061.150083,216,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,435.2865981,2714.941542,67.0377785,313.1209925,2613.62472,68.09540794,1.000297573,1168.203453,1029.878598,214,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,389.9100405,2490.10527,65.2340455,286.0451667,2462.907252,69.88156532,1.003351199,1108.781976,936.6220272,222,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,419.9080415,2593.859677,65.21172488,310.884135,2651.703917,68.80793226,1.034967988,1158.978928,1018.398513,217,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,382.8250714,2592.278661,65.54491027,299.9376067,2601.578795,69.39796161,0.967838274,1134.397742,996.1669771,224,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,367.2856538,2480.074145,62.53968419,280.7689645,2374.711325,69.88618205,0.97526464,1146.876949,907.4196413,234,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,337.8476407,2384.692165,62.96594935,350.491026,2840.882597,63.94216061,0.923993884,1085.883315,1236.92258,231,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_4n-029,401.3773716,2549.145519,65.93891858,291.4449617,2583.345847,74.11634809,0.953612361,1119.638111,880.471917,183,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,326.8430778,2312.621333,71.14119111,285.7079593,2088.916185,74.64419333,1.034976905,899.2163181,735.9276654,270,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,401.5489037,2504.974222,63.37642889,333.0845556,2623.092667,70.97616667,1.076705857,1161.409214,976.1815078,135,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,387.2313427,2640.208972,67.28341153,300.7206399,2418.781464,71.50758536,1.022525185,1110.130868,895.9841433,321,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,382.1676689,2507.258245,62.77151325,260.7987778,2443.526623,71.37119967,1.03883144,1157.593268,869.1785017,302,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,359.5636954,2605.068411,68.49153146,342.4274656,2529.263477,70.60271523,0.98683988,1062.033056,979.9072496,302,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,428.2059926,2613.75119,62.26664089,352.610881,2809.106022,71.99348141,1.043933038,1238.366163,1034.960564,269,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,389.9661964,2467.384367,65.11145685,320.6911271,2682.555633,66.86990646,1.059818736,1103.647878,1091.417529,387,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,336.9335135,2422.895568,62.41395459,371.9174378,2624.619622,76.0251,0.956609525,1109.155357,900.659037,185,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,370.2902517,2412.625621,69.56585414,385.6938445,2929.343241,67.83108,1.081938281,984.4847945,1187.12954,290,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,369.8252681,2371.663333,64.7559413,357.6151826,2731.924855,72.57164565,1.001230923,1059.412022,985.5484409,138,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,371.5276074,2429.392282,60.02963758,377.8094597,2706.009597,70.20999698,1.035604579,1187.205586,1045.201362,298,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,404.7970833,2554.074394,62.54144129,367.3480807,2813.389167,69.05757424,1.06316385,1195.947689,1094.741351,264,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,403.2638711,2501.87972,62.83414818,403.3004146,2903.952073,69.63155658,1.010977699,1169.971611,1139.257815,357,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,390.3149791,2441.612718,75.35043275,274.8737432,2344.264704,63.94307108,1.04581901,879.9624168,1000.762237,287,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,451.8621429,2761.129537,65.97698958,409.4816174,2935.373514,69.89998958,1.040287433,1227.051972,1113.100723,259,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,331.1352,2331.928343,65.58813914,306.3682971,2568.882029,73.02815571,0.990738378,1015.187532,907.8708751,350,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,381.1455815,2497.286523,63.00243385,372.41,2850.5652,72.77906277,1.02265789,1156.531836,1033.532334,325,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,417.5276667,2519.734667,63.76242431,342.9136098,2489.519765,70.00241922,1.024981096,1174.802507,979.3191919,255,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,429.3577143,2465.32101,65.57565331,322.8572115,2560.14899,68.44970105,1.002803456,1117.337245,1013.468315,287,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,435.9914263,2793.174776,60.30245962,396.1025385,2877.301571,70.11889808,1.025590726,1361.795029,1114.329697,312,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,352.5734424,2324.219524,65.00804329,294.2985152,2375.980909,71.55190519,1.034911097,1027.972041,881.4795784,231,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,375.6550373,2597.892039,66.10369101,330.3611623,2644.366469,71.37244759,0.951806093,1128.340855,985.3753165,456,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,382.4219641,2442.128595,64.75877255,309.1127667,2603.003562,71.45098627,1.018360403,1099.529528,947.0822457,306,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,362.0008213,2518.185141,61.44041003,302.2519398,2604.316928,70.6791627,0.997136564,1174.265311,965.8361969,319,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,397.688986,2472.136916,63.38556822,364.1992009,2751.725421,69.99296075,1.030704329,1150.978466,1062.731621,214,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,416.0973679,2653.96194,63.87324348,288.3545625,2483.301171,66.49732977,0.998050314,1209.582362,1004.702028,299,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,343.0533758,2352.241928,64.04351895,355.3163856,2843.340882,71.77795784,0.972231126,1047.305349,1039.417458,306,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,435.5019417,2660.696875,65.0467875,375.426925,2792.70975,71.31118375,1.017207283,1203.267557,1047.260438,240,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,409.6151606,2773.273057,62.30589093,296.0531788,2537.865026,70.21873834,0.98282223,1290.115196,954.6336806,386,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,433.5926567,2666.3552,68.551982,285.53352,2243.740833,72.16385767,0.964360772,1116.964672,837.7034957,300,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,366.5874795,2479.219247,60.21279007,367.0907877,2726.158733,71.17099692,0.958957425,1196.149963,1042.507734,292,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,440.7273545,2674.295794,62.66592243,328.6114891,2799.169003,70.39772866,0.979834445,1260.50917,1049.107225,321,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,423.9755121,2575.820323,63.05310242,359.6548871,2595.301331,69.91419355,0.993791189,1213.034391,1021.245639,248,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,371.4178474,2500.42289,62.95074156,353.39225,2818.950519,72.0925276,0.965992043,1151.500002,1031.673689,308,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,409.1357475,2653.696163,62.97648515,373.588146,2946.499777,71.12454406,0.946695942,1222.426363,1101.023988,404,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,375.5668818,2398.366724,61.80743048,303.8185299,2503.368974,69.67143419,0.957777016,1133.901168,961.8094542,351,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,394.1587075,2419.169249,72.40083755,355.0131581,2784.785375,70.49746877,1.001180925,948.4877416,1061.456079,253,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,289.9590615,2476.751641,60.96309692,299.9117082,2924.155949,58.43980718,0.804885247,1138.386294,1387.970668,195,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,449.8244509,2788.173344,65.77619908,351.1635767,2826.644847,70.73986166,1.010925735,1234.472813,1067.996892,326,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,416.9742915,2634.220332,66.70251993,299.8072694,2502.750258,70.69348672,0.966813273,1145.522741,939.9018212,271,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,384.1871758,2443.395742,66.44896094,278.5199727,2520.911758,72.30322227,0.970270541,1053.952916,897.7845661,256,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,392.1724965,2530.880315,64.24715909,355.6710804,2568.881748,71.94898776,0.972414603,1148.929723,967.7755575,286,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,467.539961,2882.489437,66.13980779,359.262,3028.890043,73.01159437,0.92928112,1262.445686,1075.805524,231,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,411.5387808,2606.376301,67.39829418,364.6898459,2609.786884,71.24500205,0.926093994,1111.87675,1001.428923,292,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_5n-032,451.4062083,2919.891585,70.19965623,296.5246717,2476.597925,71.38430226,0.931087583,1156.253919,917.7478722,265,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_6n-037,391.0992216,2719.905689,64.90979401,320.6809746,2639.968832,70.40627934,1.039179455,1195.940521,992.8235297,334,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_6n-037,374.5385795,2554.622583,67.71362815,305.775553,2605.204636,73.28400662,1.009012378,1074.175653,910.6302053,302,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_6n-037,448.6271885,2592.251414,66.19823246,275.0151173,2476.355602,68.40864921,1.083841942,1163.722537,947.2505146,191,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_6n-037,397.8361518,2638.954375,61.98211295,282.8583955,2697.639375,70.56629866,1.043382559,1236.856116,990.8641581,224,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_6n-037,368.8264364,2566.152364,63.95693364,404.0418636,2780.864,73.41197182,1.024711447,1148.136875,1018.474652,220,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_6n-037,391.511,2462.428235,65.43889882,365.6910235,2913.005059,75.89312353,1.077315576,1099.517686,963.1209405,85,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_6n-037,422.3325228,2589.535436,68.91473734,389.0745759,2492.005228,68.8191249,1.061066042,1080.673923,1023.420338,241,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_6n-037,414.6423987,2623.19887,66.44046545,241.9708698,2371.940565,71.6696887,1.03156855,1149.429592,832.2869763,301,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_6n-037,400.5771785,2697.818277,64.06719323,363.0875237,2686.364462,71.34477785,1.057091252,1217.103624,1009.748388,325,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_6n-037,397.4597689,2448.575606,61.50971023,284.5508019,2642.499129,64.00923788,1.062481236,1169.559637,1119.584509,264,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_6n-037,434.2526444,2749.141866,63.9395412,440.2892,3341.74243,69.59032148,1.077368165,1255.844239,1174.983741,284,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_6n-037,450.690027,2844.951667,66.39894189,339.0640045,2731.146712,73.74329685,1.024874873,1238.022565,962.0215147,222,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_6n-037,366.767829,2540.128141,67.5748855,319.1695502,2592.579257,69.81327435,1.047428417,1060.007698,997.1827776,269,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_6n-037,395.987311,2533.630502,62.19284515,266.1697963,2635.338462,70.44441003,1.024388193,1191.310816,958.4516204,299,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_6n-037,422.2085432,2802.672194,67.39242554,388.0485036,2950.450432,69.74033813,1.047382981,1193.414916,1135.177317,278,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_6n-037,441.9268259,2868.185815,67.09792667,378.1166578,2919.417704,73.57731148,1.039698489,1227.424158,1007.162477,270,Unstimulated,F,220303,CD69-,NK-Cells
NK_unact_6n-037,379.4881682,2578.232045,66.15049636,309.5187036,2614.938864,69.16489682,1.030038719,1110.512683,1000.714753,220,Unstimulated,F,220303,CD69-,NK-Cells
